Date,Company ID,Revenue ($),Expense ($),Profit ($),Market Price ($),Volatility Index,Compliance Issue,Compliance Fine ($),Regulatory Change
2023-10-29,COMP_1,58213.87,265819.57,-207605.7,98.79,0.31,0,0.0,0
2023-10-30,COMP_1,484251.42,121700.69,362550.73,99.23,0.6,0,0.0,0
2023-10-31,COMP_1,69479.34,247930.12,-178450.78,99.72,0.62,0,0.0,0
2023-11-01,COMP_1,484559.5,320492.11,164067.39,56.35,0.88,0,0.0,0
2023-11-02,COMP_1,376555.86,325649.07,50906.78999999998,89.08,0.2,0,0.0,0
2023-11-03,COMP_1,120061.65,152005.97,-31944.320000000007,68.89,0.45,0,0.0,0
2023-11-04,COMP_1,127939.43,52993.04,74946.38999999998,47.77,0.81,0,0.0,0
2023-11-05,COMP_1,409814.0,345241.15,64572.84999999998,106.19,0.84,0,0.0,0
2023-11-06,COMP_1,235664.35,337589.43,-101925.07999999999,95.56,0.72,0,0.0,0
2023-11-07,COMP_1,277063.19,393944.55,-116881.35999999999,114.36,0.13,0,0.0,0
2023-11-08,COMP_1,365730.16,328025.21,37704.94999999995,49.22,0.5,0,0.0,0
2023-11-09,COMP_1,275696.23,238187.34,37508.889999999985,75.75,0.34,0,0.0,0
2023-11-10,COMP_1,437928.23,256335.08,181593.15,98.5,0.23,0,0.0,0
2023-11-11,COMP_1,130872.64,291952.38,-161079.74,119.26,0.18,0,0.0,0
2023-11-12,COMP_1,109977.46,224258.55,-114281.08999999998,95.98,0.59,0,0.0,0
2023-11-13,COMP_1,394057.97,223919.47,170138.49999999997,30.47,0.71,0,0.0,0
2023-11-14,COMP_1,109215.47,383439.02,-274223.55000000005,63.11,0.36,0,0.0,0
2023-11-15,COMP_1,439558.87,398552.06,41006.81,63.15,0.46,0,0.0,0
2023-11-16,COMP_1,300591.72,159652.65,140939.06999999998,67.14,0.66,0,0.0,0
2023-11-17,COMP_1,184191.58,318707.95,-134516.37000000002,38.37,0.57,0,0.0,0
2023-11-18,COMP_1,41778.26,234093.6,-192315.34,80.53,0.55,0,0.0,0
2023-11-19,COMP_1,404444.61,111579.18,292865.43,104.25,0.5,0,0.0,0
2023-11-20,COMP_1,173776.78,315034.31,-141257.53,93.69,0.73,0,0.0,0
2023-11-21,COMP_1,82251.74,134636.14,-52384.40000000001,69.06,0.17,0,0.0,0
2023-11-22,COMP_1,370474.93,399347.27,-28872.340000000026,113.98,0.61,0,0.0,0
2023-11-23,COMP_1,394969.29,51742.8,343226.49,66.89,0.77,0,0.0,0
2023-11-24,COMP_1,298006.99,77868.12,220138.87,62.6,0.37,0,0.0,0
2023-11-25,COMP_1,417531.55,112862.97,304668.57999999996,76.63,0.34,1,0.0,0
2023-11-26,COMP_1,220531.84,349728.45,-129196.61000000002,105.77,0.25,0,0.0,0
2023-11-27,COMP_1,246654.75,57724.59,188930.16,37.25,0.68,0,0.0,0
2023-11-28,COMP_1,367459.03,307377.6,60081.43000000005,44.3,0.59,0,0.0,0
2023-11-29,COMP_1,331908.03,382862.78,-50954.75,36.21,0.15,0,0.0,0
2023-11-30,COMP_1,131019.61,362970.56,-231950.95,52.46,0.32,0,0.0,0
2023-12-01,COMP_1,390588.17,30819.63,359768.54,73.88,0.13,0,0.0,0
2023-12-02,COMP_1,78230.23,215306.17,-137075.94,67.0,0.38,0,0.0,0
2023-12-03,COMP_1,335256.95,385540.8,-50283.84999999998,80.42,0.85,0,0.0,0
2023-12-04,COMP_1,137477.32,293674.28,-156196.96000000002,118.32,0.31,0,0.0,0
2023-12-05,COMP_1,287011.82,188253.33,98758.49000000002,117.48,0.59,0,0.0,0
2023-12-06,COMP_1,84110.95,94000.19,-9889.240000000005,52.59,0.78,0,0.0,0
2023-12-07,COMP_1,66236.75,344755.18,-278518.43,95.05,0.15,0,0.0,0
2023-12-08,COMP_1,50045.42,186028.75,-135983.33000000002,73.62,0.23,1,8649.78,0
2023-12-09,COMP_1,236524.82,167647.39,68877.43,88.59,0.54,0,0.0,0
2023-12-10,COMP_1,405137.77,186399.75,218738.02000000002,34.68,0.73,0,0.0,0
2023-12-11,COMP_1,90706.11,135434.95,-44728.84000000001,98.11,0.52,0,0.0,0
2023-12-12,COMP_1,440995.11,348878.48,92116.63,51.49,0.46,1,0.0,0
2023-12-13,COMP_1,23312.04,30755.81,-7443.77,71.75,0.83,0,0.0,0
2023-12-14,COMP_1,61682.11,264428.14,-202746.03000000003,103.99,0.4,0,0.0,0
2023-12-15,COMP_1,109845.56,211715.2,-101869.64000000001,55.84,0.73,0,0.0,0
2023-12-16,COMP_1,400977.94,161408.34,239569.6,112.36,0.53,0,0.0,0
2023-12-17,COMP_1,398698.06,130120.86,268577.2,107.15,0.82,0,0.0,1
2023-12-18,COMP_1,78948.65,84796.19,-5847.540000000008,46.58,0.82,0,0.0,0
2023-12-19,COMP_1,225758.48,248042.72,-22284.23999999999,37.51,0.81,0,0.0,0
2023-12-20,COMP_1,483892.04,170015.59,313876.44999999995,118.57,0.63,0,0.0,0
2023-12-21,COMP_1,442144.6,173858.43,268286.17,44.6,0.11,0,0.0,0
2023-12-22,COMP_1,362483.27,356651.93,5831.340000000026,37.15,0.69,0,0.0,0
2023-12-23,COMP_1,411341.12,218613.53,192727.59,93.92,0.35,0,0.0,0
2023-12-24,COMP_1,235039.95,146330.31,88709.64000000001,74.48,0.76,0,0.0,0
2023-12-25,COMP_1,358886.87,331261.39,27625.47999999998,39.06,0.29,0,0.0,0
2023-12-26,COMP_1,230671.98,300786.4,-70114.42000000001,88.6,0.6,0,0.0,0
2023-12-27,COMP_1,240930.71,391746.45,-150815.74000000002,87.07,0.2,0,0.0,0
2023-12-28,COMP_1,346300.33,32508.25,313792.08,45.74,0.78,0,0.0,0
2023-12-29,COMP_1,146845.28,258938.35,-112093.07,92.47,0.51,0,0.0,0
2023-12-30,COMP_1,26262.78,125058.83,-98796.05,88.78,0.85,0,0.0,0
2023-12-31,COMP_1,396339.2,267669.04,128670.16000000003,53.43,0.83,0,0.0,0
2023-01-01,COMP_2,64384.84,181586.94,-117202.1,71.43,0.79,0,0.0,0
2023-01-02,COMP_2,488632.16,48734.63,439897.52999999997,68.03,0.13,0,0.0,0
2023-01-03,COMP_2,147218.29,344044.96,-196826.67,56.3,0.83,0,0.0,0
2023-01-04,COMP_2,18823.21,385310.09,-366486.88,95.4,0.34,0,0.0,0
2023-01-05,COMP_2,437649.38,49469.25,388180.13,93.33,0.53,0,0.0,0
2023-01-06,COMP_2,16077.98,190163.35,-174085.37,57.11,0.58,0,0.0,0
2023-01-07,COMP_2,374164.67,24016.42,350148.25,111.26,0.78,0,0.0,0
2023-01-08,COMP_2,447228.22,78205.42,369022.8,37.11,0.29,0,0.0,0
2023-01-09,COMP_2,295575.35,398197.82,-102622.47000000003,107.01,0.52,0,0.0,0
2023-01-10,COMP_2,303499.47,50398.53,253100.93999999997,38.45,0.83,0,0.0,0
2023-01-11,COMP_2,440699.66,230850.08,209849.58,76.57,0.44,0,0.0,0
2023-01-12,COMP_2,389201.03,242759.76,146441.27000000002,110.33,0.45,0,0.0,0
2023-01-13,COMP_2,299931.61,282540.34,17391.26999999996,51.37,0.51,0,0.0,0
2023-01-14,COMP_2,248956.86,262628.58,-13671.72000000003,115.55,0.58,0,0.0,0
2023-01-15,COMP_2,320710.98,33018.23,287692.75,52.9,0.39,0,0.0,0
2023-01-16,COMP_2,78611.81,114341.65,-35729.84,117.44,0.37,0,0.0,0
2023-01-17,COMP_2,309282.23,115869.87,193412.36,48.63,0.51,0,0.0,0
2023-01-18,COMP_2,117343.72,19504.94,97838.78,39.72,0.37,0,0.0,0
2023-01-19,COMP_2,261207.19,120928.09,140279.1,113.86,0.42,0,0.0,0
2023-01-20,COMP_2,65780.81,141363.14,-75582.33000000002,75.67,0.8,0,0.0,0
2023-01-21,COMP_2,496480.25,56938.2,439542.05,54.73,0.42,0,0.0,0
2023-01-22,COMP_2,454729.39,287042.89,167686.5,84.71,0.35,0,0.0,0
2023-01-23,COMP_2,412387.16,5618.22,406768.94,87.28,0.14,0,0.0,0
2023-01-24,COMP_2,305859.77,276203.02,29656.75,40.3,0.41,0,0.0,0
2023-01-25,COMP_2,69302.25,170484.38,-101182.13,97.61,0.16,0,0.0,0
2023-01-26,COMP_2,471445.6,269086.2,202359.39999999997,91.08,0.39,0,0.0,0
2023-01-27,COMP_2,321687.06,365748.34,-44061.28000000003,85.13,0.8,0,0.0,0
2023-01-28,COMP_2,452202.12,31245.32,420956.8,78.06,0.21,0,0.0,0
2023-01-29,COMP_2,154569.95,196970.2,-42400.25,81.95,0.13,0,0.0,0
2023-01-30,COMP_2,178152.0,293023.53,-114871.53000000003,88.71,0.78,0,0.0,0
2023-01-31,COMP_2,339753.64,113775.56,225978.08000000002,57.57,0.73,0,0.0,0
2023-02-01,COMP_2,412986.96,343737.12,69249.84000000003,112.5,0.44,0,0.0,0
2023-02-02,COMP_2,191874.49,242424.3,-50549.81,93.5,0.65,0,0.0,0
2023-02-03,COMP_2,220959.38,61324.69,159634.69,110.11,0.38,0,0.0,0
2023-02-04,COMP_2,326452.97,256576.42,69876.54999999996,60.65,0.16,0,0.0,0
2023-02-05,COMP_2,341789.11,244282.8,97506.31,62.81,0.27,1,0.0,0
2023-02-06,COMP_2,347254.38,60518.42,286735.96,73.7,0.12,0,0.0,0
2023-02-07,COMP_2,198261.29,20403.42,177857.87,32.79,0.41,0,0.0,0
2023-02-08,COMP_2,380544.67,186116.59,194428.08,56.03,0.82,0,0.0,0
2023-02-09,COMP_2,163843.69,355919.45,-192075.76,84.26,0.76,1,0.0,0
2023-02-10,COMP_2,480956.39,158845.35,322111.04000000004,64.7,0.37,0,0.0,0
2023-02-11,COMP_2,281318.63,218973.4,62345.23000000001,98.57,0.77,0,0.0,0
2023-02-12,COMP_2,137074.1,81876.42,55197.68000000001,35.19,0.37,0,0.0,0
2023-02-13,COMP_2,283277.32,142174.43,141102.89,82.24,0.21,0,0.0,0
2023-02-14,COMP_2,249559.94,163702.63,85857.31,119.45,0.8,0,0.0,0
2023-02-15,COMP_2,314123.64,84518.28,229605.36000000002,65.56,0.13,0,0.0,0
2023-02-16,COMP_2,121597.37,385791.39,-264194.02,111.85,0.68,0,0.0,0
2023-02-17,COMP_2,74019.65,317251.37,-243231.72,41.23,0.74,0,0.0,0
2023-02-18,COMP_2,472580.63,63774.41,408806.22,71.64,0.88,0,0.0,0
2023-02-19,COMP_2,298478.45,153255.31,145223.14,55.72,0.26,0,0.0,0
2023-02-20,COMP_2,260524.98,199468.56,61056.42000000001,81.96,0.79,1,4668.26,0
2023-02-21,COMP_2,384618.62,231543.94,153074.68,116.04,0.26,0,0.0,0
2023-02-22,COMP_2,225183.41,339552.7,-114369.29000000001,110.38,0.15,0,0.0,0
2023-02-23,COMP_2,260111.92,252504.04,7607.880000000005,113.37,0.12,0,0.0,0
2023-02-24,COMP_2,364126.41,278550.31,85576.09999999998,42.1,0.34,0,0.0,0
2023-02-25,COMP_2,146592.34,88228.46,58363.87999999999,116.17,0.11,1,0.0,0
2023-02-26,COMP_2,415949.96,121374.66,294575.30000000005,31.29,0.69,0,0.0,0
2023-02-27,COMP_2,79996.64,302604.03,-222607.39,99.2,0.63,0,0.0,0
2023-02-28,COMP_2,310666.02,39998.86,270667.16000000003,73.89,0.16,0,0.0,0
2023-03-01,COMP_2,42344.82,142784.11,-100439.28999999998,39.99,0.75,1,0.0,0
2023-03-02,COMP_2,478006.45,211417.76,266588.69,56.96,0.16,0,0.0,0
2023-03-03,COMP_2,356472.37,24839.27,331633.1,36.56,0.42,0,0.0,0
2023-03-04,COMP_2,147692.2,322375.68,-174683.47999999998,113.63,0.42,1,0.0,0
2023-03-05,COMP_2,243454.12,94281.45,149172.66999999998,87.64,0.88,0,0.0,0
2023-03-06,COMP_2,327430.55,53553.67,273876.88,109.98,0.5,0,0.0,0
2023-03-07,COMP_2,316144.09,33351.44,282792.65,91.44,0.29,0,0.0,0
2023-03-08,COMP_2,403939.67,223237.88,180701.78999999998,76.82,0.21,0,0.0,0
2023-03-09,COMP_2,253380.76,117288.27,136092.49,42.04,0.6,0,0.0,0
2023-03-10,COMP_2,165617.53,5053.2,160564.33,76.0,0.14,0,0.0,0
2023-03-11,COMP_2,40717.91,336538.7,-295820.79000000004,30.34,0.3,0,0.0,0
2023-03-12,COMP_2,59927.27,147292.4,-87365.13,54.34,0.77,0,0.0,0
2023-03-13,COMP_2,447017.35,176357.88,270659.47,111.89,0.4,1,0.0,0
2023-03-14,COMP_2,346639.44,200056.55,146582.89,64.89,0.61,0,0.0,0
2023-03-15,COMP_2,91807.01,286653.19,-194846.18,89.97,0.87,0,0.0,0
2023-03-16,COMP_2,354244.85,122730.62,231514.22999999998,39.48,0.73,0,0.0,0
2023-03-17,COMP_2,186424.73,382935.93,-196511.19999999998,75.04,0.45,0,0.0,0
2023-03-18,COMP_2,190666.51,151076.24,39590.27000000002,34.71,0.71,0,0.0,0
2023-03-19,COMP_2,426670.52,88737.65,337932.87,89.16,0.48,0,0.0,0
2023-03-20,COMP_2,342128.47,245062.09,97066.37999999998,56.58,0.21,0,0.0,0
2023-03-21,COMP_2,164657.4,259708.88,-95051.48000000001,65.56,0.67,0,0.0,0
2023-03-22,COMP_2,150830.7,150275.47,555.2300000000105,35.23,0.19,0,0.0,0
2023-03-23,COMP_2,419385.31,10803.89,408581.42,64.12,0.37,0,0.0,0
2023-03-24,COMP_2,212684.91,199681.51,13003.399999999994,66.39,0.52,0,0.0,0
2023-03-25,COMP_2,237406.63,385582.2,-148175.57,76.71,0.64,0,0.0,0
2023-03-26,COMP_2,388731.53,210911.94,177819.59000000003,117.84,0.2,0,0.0,0
2023-03-27,COMP_2,405506.21,52481.86,353024.35000000003,53.9,0.11,0,0.0,0
2023-03-28,COMP_2,263800.66,142497.76,121302.89999999997,63.46,0.1,0,0.0,0
2023-03-29,COMP_2,487355.28,339589.03,147766.25,32.12,0.82,0,0.0,0
2023-03-30,COMP_2,234417.92,162212.09,72205.83000000002,57.26,0.15,0,0.0,0
2023-03-31,COMP_2,247197.76,300240.54,-53042.77999999997,72.64,0.15,1,0.0,0
2023-04-01,COMP_2,394742.88,396574.52,-1831.640000000014,79.0,0.87,0,0.0,0
2023-04-02,COMP_2,120436.82,82354.07,38082.75,42.67,0.6,0,0.0,0
2023-04-03,COMP_2,82011.73,325393.89,-243382.16000000003,87.24,0.41,0,0.0,0
2023-04-04,COMP_2,179144.18,367406.91,-188262.72999999998,56.15,0.48,0,0.0,0
2023-04-05,COMP_2,40479.58,63184.7,-22705.119999999995,30.71,0.6,0,0.0,0
2023-04-06,COMP_2,479387.72,214215.59,265172.13,51.77,0.5,0,0.0,0
2023-04-07,COMP_2,144604.87,323751.37,-179146.5,71.37,0.54,0,0.0,0
2023-04-08,COMP_2,91217.39,180988.95,-89771.56000000001,48.83,0.14,0,0.0,1
2023-04-09,COMP_2,398640.01,342245.04,56394.97000000003,51.78,0.87,0,0.0,0
2023-04-10,COMP_2,497461.45,286130.51,211330.94,118.3,0.56,0,0.0,0
2023-04-11,COMP_2,300844.86,33867.22,266977.64,86.01,0.88,0,0.0,0
2023-04-12,COMP_2,454870.41,377762.13,77108.27999999997,116.41,0.52,1,0.0,0
2023-04-13,COMP_2,89219.0,193375.54,-104156.54000000001,94.65,0.3,0,0.0,0
2023-04-14,COMP_2,89722.87,228208.7,-138485.83000000002,99.45,0.5,0,0.0,0
2023-04-15,COMP_2,184944.38,370846.66,-185902.27999999997,50.58,0.61,0,0.0,0
2023-04-16,COMP_2,425540.62,292900.27,132640.34999999998,38.59,0.44,0,0.0,0
2023-04-17,COMP_2,334592.67,51808.54,282784.13,56.0,0.42,1,0.0,1
2023-04-18,COMP_2,32006.54,305598.13,-273591.59,63.46,0.41,0,0.0,0
2023-04-19,COMP_2,475955.01,232963.42,242991.59,62.14,0.73,0,0.0,0
2023-04-20,COMP_2,185703.45,264369.27,-78665.82,51.64,0.25,1,0.0,0
2023-04-21,COMP_2,257919.37,92236.85,165682.52,33.5,0.13,0,0.0,0
2023-04-22,COMP_2,148414.58,380431.37,-232016.79,82.35,0.45,0,0.0,0
2023-04-23,COMP_2,381800.36,116585.95,265214.41,61.77,0.82,1,0.0,0
2023-04-24,COMP_2,215529.52,313244.37,-97714.85,72.87,0.5,0,0.0,0
2023-04-25,COMP_2,101206.59,135968.06,-34761.47,106.95,0.27,0,0.0,0
2023-04-26,COMP_2,470984.42,205233.57,265750.85,66.85,0.75,0,0.0,0
2023-04-27,COMP_2,349872.85,309593.51,40279.33999999997,88.92,0.22,0,0.0,0
2023-04-28,COMP_2,148411.49,172965.13,-24553.640000000014,33.38,0.2,0,0.0,0
2023-04-29,COMP_2,214117.26,211391.52,2725.74000000002,34.92,0.88,0,0.0,0
2023-04-30,COMP_2,158931.83,96014.58,62917.249999999985,30.13,0.68,1,0.0,0
2023-05-01,COMP_2,334893.12,298049.05,36844.07000000001,106.36,0.44,0,0.0,0
2023-05-02,COMP_2,359184.45,327627.89,31556.559999999998,46.35,0.4,1,0.0,0
2023-05-03,COMP_2,492580.62,302928.06,189652.56,65.39,0.57,0,0.0,0
2023-05-04,COMP_2,276803.51,285181.73,-8378.219999999972,45.06,0.72,0,0.0,0
2023-05-05,COMP_2,30786.93,109803.82,-79016.89000000001,84.14,0.34,0,0.0,0
2023-05-06,COMP_2,60232.82,207972.51,-147739.69,75.8,0.4,1,0.0,0
2023-05-07,COMP_2,351632.6,287159.02,64473.57999999996,71.55,0.84,0,0.0,0
2023-05-08,COMP_2,432228.54,113258.28,318970.26,102.64,0.26,0,0.0,0
2023-05-09,COMP_2,489477.48,343332.2,146145.27999999997,93.11,0.68,0,0.0,0
2023-05-10,COMP_2,253166.79,155304.5,97862.29000000001,44.67,0.73,0,0.0,0
2023-05-11,COMP_2,22344.77,336403.94,-314059.17,31.03,0.66,1,4938.95,0
2023-05-12,COMP_2,355386.79,327765.62,27621.169999999984,79.18,0.87,0,0.0,0
2023-05-13,COMP_2,362042.43,345742.99,16299.440000000002,46.13,0.74,0,0.0,0
2023-05-14,COMP_2,74540.36,346791.82,-272251.46,44.15,0.35,0,0.0,0
2023-05-15,COMP_2,339624.47,319689.15,19935.31999999995,52.54,0.6,0,0.0,0
2023-05-16,COMP_2,453982.66,9801.92,444180.74,90.66,0.14,0,0.0,0
2023-05-17,COMP_2,160320.53,144418.61,15901.920000000013,85.92,0.37,0,0.0,0
2023-05-18,COMP_2,43493.07,314585.14,-271092.07,55.72,0.45,0,0.0,0
2023-05-19,COMP_2,37726.97,152698.81,-114971.84,115.0,0.61,0,0.0,0
2023-05-20,COMP_2,107506.15,170241.88,-62735.73000000001,97.58,0.18,0,0.0,0
2023-05-21,COMP_2,221689.27,392245.65,-170556.38000000003,36.08,0.51,0,0.0,0
2023-05-22,COMP_2,65518.72,164422.4,-98903.68,96.41,0.66,0,0.0,0
2023-05-23,COMP_2,204830.07,109389.12,95440.95000000001,48.48,0.49,0,0.0,0
2023-05-24,COMP_2,331810.47,387572.25,-55761.78000000003,84.33,0.16,0,0.0,0
2023-05-25,COMP_2,155672.49,41366.46,114306.03,83.91,0.6,0,0.0,0
2023-05-26,COMP_2,17404.24,386181.07,-368776.83,52.58,0.64,0,0.0,0
2023-05-27,COMP_2,163324.62,112083.02,51241.59999999999,83.79,0.79,1,0.0,0
2023-05-28,COMP_2,85866.02,378170.82,-292304.8,96.29,0.81,0,0.0,0
2023-05-29,COMP_2,353558.4,273644.19,79914.21000000002,66.73,0.11,0,0.0,0
2023-05-30,COMP_2,230624.58,383244.5,-152619.92,65.91,0.77,0,0.0,0
2023-05-31,COMP_2,488733.41,45247.77,443485.63999999996,30.75,0.45,0,0.0,0
2023-06-01,COMP_2,458128.85,176438.28,281690.56999999995,53.28,0.45,0,0.0,0
2023-06-02,COMP_2,298832.45,247250.22,51582.23000000001,87.39,0.29,0,0.0,0
2023-06-03,COMP_2,107642.46,351600.67,-243958.20999999996,96.49,0.11,0,0.0,0
2023-06-04,COMP_2,142695.1,102786.11,39908.990000000005,35.63,0.47,0,0.0,0
2023-06-05,COMP_2,339707.12,37053.93,302653.19,115.63,0.77,0,0.0,0
2023-06-06,COMP_2,467028.15,219980.32,247047.83000000002,48.03,0.59,0,0.0,0
2023-06-07,COMP_2,265510.02,32041.19,233468.83000000002,63.4,0.84,0,0.0,0
2023-06-08,COMP_2,141738.22,150537.32,-8799.100000000006,110.58,0.63,0,0.0,0
2023-06-09,COMP_2,318821.14,103111.53,215709.61000000002,93.49,0.44,0,0.0,0
2023-06-10,COMP_2,468777.5,30282.51,438494.99,104.23,0.33,0,0.0,0
2023-06-11,COMP_2,157512.58,203539.34,-46026.76000000001,35.06,0.49,1,0.0,0
2023-06-12,COMP_2,384575.96,166820.07,217755.89,88.97,0.31,0,0.0,0
2023-06-13,COMP_2,44541.05,78330.45,-33789.399999999994,89.78,0.81,0,0.0,0
2023-06-14,COMP_2,64111.61,119229.04,-55117.42999999999,57.88,0.3,0,0.0,0
2023-06-15,COMP_2,184874.13,144746.72,40127.41,104.57,0.73,0,0.0,0
2023-06-16,COMP_2,476879.36,134063.3,342816.06,61.9,0.5,1,0.0,0
2023-06-17,COMP_2,60258.3,160128.64,-99870.34000000001,79.8,0.5,0,0.0,0
2023-06-18,COMP_2,341700.98,335973.81,5727.169999999984,107.29,0.7,0,0.0,0
2023-06-19,COMP_2,88579.05,271089.94,-182510.89,46.13,0.66,0,0.0,0
2023-06-20,COMP_2,90989.4,5786.89,85202.51,94.69,0.69,0,0.0,0
2023-06-21,COMP_2,50941.63,12555.94,38385.689999999995,44.92,0.81,0,0.0,0
2023-06-22,COMP_2,61619.29,92832.72,-31213.43,76.73,0.59,0,0.0,0
2023-06-23,COMP_2,201606.11,97510.33,104095.77999999998,49.76,0.87,0,0.0,0
2023-06-24,COMP_2,213729.8,174433.01,39296.78999999998,78.68,0.66,0,0.0,0
2023-06-25,COMP_2,255055.25,167723.45,87331.79999999999,108.35,0.61,0,0.0,0
2023-06-26,COMP_2,306762.57,51295.54,255467.03,60.35,0.21,0,0.0,0
2023-06-27,COMP_2,202011.09,358791.54,-156780.44999999998,48.39,0.51,0,0.0,0
2023-06-28,COMP_2,398451.48,32273.13,366178.35,72.68,0.55,0,0.0,0
2023-06-29,COMP_2,134103.47,8941.62,125161.85,95.11,0.53,0,0.0,0
2023-06-30,COMP_2,423229.82,196612.39,226617.43,60.03,0.73,0,0.0,0
2023-07-01,COMP_2,428937.27,353611.15,75326.12,71.97,0.16,0,0.0,0
2023-07-02,COMP_2,451869.27,85371.73,366497.54000000004,36.03,0.8,0,0.0,0
2023-07-03,COMP_2,484352.25,31293.07,453059.18,88.35,0.16,0,0.0,0
2023-07-04,COMP_2,222401.39,398887.03,-176485.64,80.32,0.36,0,0.0,0
2023-07-05,COMP_2,192541.3,32141.9,160399.4,63.26,0.47,0,0.0,0
2023-07-06,COMP_2,357295.17,8303.65,348991.51999999996,49.59,0.63,0,0.0,0
2023-07-07,COMP_2,404202.37,310259.78,93942.58999999997,79.36,0.15,0,0.0,0
2023-07-08,COMP_2,393160.39,301940.06,91220.33000000002,102.27,0.51,0,0.0,0
2023-07-09,COMP_2,314032.15,298190.01,15842.140000000014,45.29,0.26,0,0.0,0
2023-07-10,COMP_2,455031.96,304692.55,150339.41000000003,83.74,0.62,0,0.0,0
2023-07-11,COMP_2,319871.75,66808.3,253063.45,72.65,0.67,0,0.0,0
2023-07-12,COMP_2,163775.14,100392.75,63382.390000000014,49.34,0.44,1,0.0,0
2023-07-13,COMP_2,102080.99,35403.81,66677.18000000001,92.65,0.41,0,0.0,0
2023-07-14,COMP_2,400158.31,112418.69,287739.62,92.31,0.31,1,0.0,0
2023-07-15,COMP_2,169010.78,111457.19,57553.59,47.18,0.66,0,0.0,0
2023-07-16,COMP_2,139671.16,266477.73,-126806.56999999998,103.34,0.72,0,0.0,0
2023-07-17,COMP_2,53308.62,281084.79,-227776.16999999998,63.15,0.45,0,0.0,0
2023-07-18,COMP_2,26501.44,352278.38,-325776.94,51.91,0.55,0,0.0,0
2023-07-19,COMP_2,168283.4,359678.08,-191394.68000000002,109.93,0.36,1,0.0,1
2023-07-20,COMP_2,414453.68,338724.18,75729.5,52.41,0.56,0,0.0,0
2023-07-21,COMP_2,499457.38,134022.5,365434.88,97.34,0.75,0,0.0,1
2023-07-22,COMP_2,128333.28,20938.58,107394.7,67.01,0.2,0,0.0,0
2023-07-23,COMP_2,394031.74,228641.37,165390.37,58.15,0.62,0,0.0,0
2023-07-24,COMP_2,384533.16,251378.52,133154.63999999998,98.61,0.13,0,0.0,0
2023-07-25,COMP_2,286063.72,251722.55,34341.169999999984,107.8,0.57,0,0.0,1
2023-07-26,COMP_2,380797.78,179706.05,201091.73000000004,93.67,0.41,0,0.0,0
2023-07-27,COMP_2,464809.23,372010.11,92799.12,60.77,0.52,0,0.0,1
2023-07-28,COMP_2,490747.77,261556.03,229191.74000000002,102.4,0.67,0,0.0,0
2023-07-29,COMP_2,232834.53,271540.59,-38706.06000000003,90.98,0.4,1,2506.21,0
2023-07-30,COMP_2,348533.15,280368.64,68164.51000000001,88.38,0.32,0,0.0,0
2023-07-31,COMP_2,303658.04,75845.62,227812.41999999998,93.46,0.46,0,0.0,0
2023-08-01,COMP_2,93166.93,12562.22,80604.70999999999,100.12,0.59,0,0.0,0
2023-08-02,COMP_2,403377.36,384563.46,18813.899999999965,78.23,0.49,0,0.0,0
2023-08-03,COMP_2,290577.54,114419.95,176157.58999999997,112.92,0.57,0,0.0,0
2023-08-04,COMP_2,35474.78,17538.79,17935.989999999998,68.1,0.17,0,0.0,0
2023-08-05,COMP_2,442628.26,265322.94,177305.32,49.01,0.79,0,0.0,0
2023-08-06,COMP_2,371338.78,118175.22,253163.56000000003,102.24,0.9,0,0.0,0
2023-08-07,COMP_2,315088.96,389486.13,-74397.16999999998,71.85,0.78,0,0.0,0
2023-08-08,COMP_2,42838.1,390260.54,-347422.44,103.53,0.78,1,1765.93,0
2023-08-09,COMP_2,44807.1,88263.28,-43456.18,50.64,0.48,0,0.0,0
2023-08-10,COMP_2,92070.63,63173.85,28896.780000000006,117.58,0.71,1,0.0,0
2023-08-11,COMP_2,146400.56,320325.81,-173925.25,59.36,0.34,0,0.0,0
2023-08-12,COMP_2,135666.9,145351.3,-9684.399999999994,90.66,0.15,0,0.0,0
2023-08-13,COMP_2,81991.74,140344.83,-58353.08999999998,107.82,0.22,0,0.0,0
2023-08-14,COMP_2,158185.56,227546.3,-69360.73999999999,102.34,0.21,0,0.0,0
2023-08-15,COMP_2,80598.61,251479.4,-170880.78999999998,54.63,0.49,0,0.0,0
2023-08-16,COMP_2,160167.1,329840.58,-169673.48,35.13,0.43,0,0.0,0
2023-08-17,COMP_2,291400.91,268548.87,22852.03999999998,99.93,0.79,0,0.0,0
2023-08-18,COMP_2,421652.96,395833.2,25819.76000000001,110.06,0.4,0,0.0,0
2023-08-19,COMP_2,373404.31,199564.78,173839.53,73.49,0.77,0,0.0,0
2023-08-20,COMP_2,209334.35,134652.08,74682.27000000002,70.86,0.71,0,0.0,0
2023-08-21,COMP_2,476207.96,74319.19,401888.77,81.1,0.56,0,0.0,0
2023-08-22,COMP_2,122615.1,223301.6,-100686.5,63.5,0.63,0,0.0,0
2023-08-23,COMP_2,100782.47,115064.01,-14281.539999999994,49.68,0.25,0,0.0,0
2023-08-24,COMP_2,464290.65,388120.98,76169.67000000004,81.41,0.21,0,0.0,0
2023-08-25,COMP_2,190021.46,39371.8,150649.65999999997,80.11,0.78,0,0.0,0
2023-08-26,COMP_2,339654.66,92099.18,247555.47999999998,49.64,0.8,0,0.0,0
